timestamp,open,high,low,close,volume
2025-06-30 10:01:00,444.8894,445.3378,444.8515,445.308,41224
2025-06-30 10:02:00,445.308,445.7,445.1988,445.6801,78560
2025-06-30 10:03:00,445.6752,445.6752,445.0996,445.2832,38046
2025-06-30 10:04:00,445.2931,445.685,445.2931,445.5412,32634
2025-06-30 10:05:00,445.5759,445.6057,445.2683,445.4866,29510
2025-06-30 10:06:00,445.5313,445.6057,445.3675,445.566,37474
2025-06-30 10:07:00,445.5493,445.6355,445.1393,445.2528,42896
2025-06-30 10:08:00,445.2534,445.5759,445.2385,445.5561,81050
2025-06-30 10:09:00,445.5362,446.0224,445.4568,445.8538,35622
2025-06-30 10:10:00,445.8803,446.0721,445.4817,445.5362,46180
2025-06-30 10:11:00,445.4866,445.5958,444.9507,444.9812,50914
2025-06-30 10:12:00,445.0003,445.1752,444.6083,445.0549,56394
2025-06-30 10:13:00,445.0599,445.2087,444.7026,444.7621,25855
2025-06-30 10:14:00,444.6927,444.9805,444.6034,444.7621,35483
2025-06-30 10:15:00,444.8018,445.0103,444.653,444.9706,42410
2025-06-30 10:16:00,444.8912,445.4072,444.8912,445.3675,32760
2025-06-30 10:17:00,445.3675,446.1218,445.3179,446.0821,69392
2025-06-30 10:18:00,446.0821,446.8016,446.0424,446.6726,86112
2025-06-30 10:19:00,446.6644,447.0843,446.5574,446.6676,64042
2025-06-30 10:20:00,446.6874,447.0149,446.6775,446.6929,45851
2025-06-30 10:21:00,446.7073,446.9355,446.618,446.8264,38441
2025-06-30 10:22:00,446.8611,447.5955,446.6378,447.5508,60289
2025-06-30 10:23:00,447.5806,447.9428,447.5409,447.8039,74386
2025-06-30 10:24:00,447.8066,447.8066,447.5211,447.7047,43638
2025-06-30 10:25:00,447.7593,447.8972,447.5608,447.7493,36909
2025-06-30 10:26:00,447.6898,447.9576,447.6302,447.6799,34237
2025-06-30 10:27:00,447.6699,447.7394,447.5707,447.66,28478
2025-06-30 10:28:00,447.7146,447.9974,447.6699,447.8932,36146
2025-06-30 10:29:00,447.8386,448.1121,447.6997,448.1121,35042
2025-06-30 10:30:00,448.0719,448.1711,447.7196,447.923,39080
2025-06-30 10:31:00,447.918,447.9329,447.6302,447.918,34972
2025-06-30 10:32:00,447.8635,448.1364,447.7692,447.9776,35728
2025-06-30 10:33:00,447.9379,448.2356,447.8783,448.2257,54572
2025-06-30 10:34:00,448.2555,448.4142,448.0371,448.1264,40820
2025-06-30 10:35:00,448.1264,448.4539,448.0421,448.315,58685
2025-06-30 10:36:00,448.32,448.8806,448.2555,448.6729,44849
2025-06-30 10:37:00,448.6651,448.6723,448.1711,448.3497,42376
2025-06-30 10:38:00,448.3249,448.4341,448.2852,448.3448,24135
2025-06-30 10:39:00,448.4738,448.5631,448.4143,448.4738,22849
2025-06-30 10:40:00,448.444,448.7467,448.444,448.7467,17374
2025-06-30 10:41:00,448.7566,448.7566,447.8783,447.8783,29500
2025-06-30 10:42:00,447.8238,448.3646,447.8138,448.1959,24503
2025-06-30 10:43:00,448.2555,448.315,447.9478,447.9478,21912
2025-06-30 10:44:00,447.9775,448.2158,447.8783,447.9379,24122
2025-06-30 10:45:00,447.9528,448.1066,447.7989,448.0768,20979
2025-06-30 10:46:00,448.1264,448.2654,447.928,447.9974,23544
2025-06-30 10:47:00,447.9776,448.057,447.8486,447.9776,18416
2025-06-30 10:48:00,447.9974,448.08,447.6898,447.7096,25485
2025-06-30 10:49:00,447.6402,447.8486,447.5409,447.7593,25298
2025-06-30 10:50:00,447.8039,447.9081,447.531,447.7791,38525
2025-06-30 10:51:00,447.7593,447.7593,447.531,447.6766,24306
2025-06-30 10:52:00,447.6799,447.6898,447.3722,447.4119,15304
2025-06-30 10:53:00,447.4255,447.5111,446.9455,447.1539,32421
2025-06-30 10:54:00,447.1638,447.3423,446.9752,447.0199,23118
2025-06-30 10:55:00,447.0447,447.3226,446.8859,447.2589,27627
2025-06-30 10:56:00,447.263,447.5806,447.263,447.4913,25028
2025-06-30 10:57:00,447.4566,447.66,447.4566,447.526,20637
2025-06-30 10:58:00,447.5211,447.7791,447.4615,447.7196,33579
2025-06-30 10:59:00,447.7096,447.7394,447.6104,447.6848,18446
2025-06-30 11:00:00,447.6302,447.6302,447.2928,447.3424,25590
2025-06-30 11:01:00,447.3424,447.3424,446.9703,447.0249,12996
2025-06-30 11:02:00,447.0348,447.1489,446.7887,446.8661,22704
2025-06-30 11:03:00,446.8065,447.2134,446.7768,447.1638,30858
2025-06-30 11:04:00,447.144,447.7989,447.144,447.6501,35013
2025-06-30 11:05:00,447.6501,447.6997,447.5012,447.5905,25642
2025-06-30 11:06:00,447.6699,447.6897,447.273,447.3782,21105
2025-06-30 11:07:00,447.273,447.5409,447.2035,447.5409,21226
2025-06-30 11:08:00,447.5409,447.928,447.4615,447.5508,35865
2025-06-30 11:09:00,447.4814,447.5806,447.3325,447.3871,15591
2025-06-30 11:10:00,447.4069,447.7394,447.3325,447.6253,21554
2025-06-30 11:11:00,447.6845,448.3349,447.6799,448.0968,22813
2025-06-30 11:12:00,448.1165,448.3448,447.8982,448.0917,28470
2025-06-30 11:13:00,448.0371,448.4043,447.9677,448.3845,28044
2025-06-30 11:14:00,448.3646,448.5433,448.2952,448.5135,25207
2025-06-30 11:15:00,448.5433,448.7219,448.428,448.7219,58689
2025-06-30 11:16:00,448.716,448.7616,448.4936,448.7616,26250
2025-06-30 11:17:00,448.712,448.9502,448.6794,448.7169,39328
2025-06-30 11:18:00,448.6723,448.712,448.5234,448.6426,21597
2025-06-30 11:19:00,448.6872,448.6921,448.4639,448.5631,28545
2025-06-30 11:20:00,448.5234,448.6524,448.5085,448.575,21488
2025-06-30 11:21:00,448.6127,448.6624,448.5234,448.5631,14292
2025-06-30 11:22:00,448.5532,448.5581,447.9776,448.1562,29822
2025-06-30 11:23:00,448.1066,448.2455,448.0768,448.1661,22656
2025-06-30 11:24:00,448.1513,448.3051,448.1364,448.2952,21980
2025-06-30 11:25:00,448.2852,448.5333,448.2852,448.4341,26632
2025-06-30 11:26:00,448.4639,448.6723,448.4539,448.6673,17735
2025-06-30 11:27:00,448.6921,448.7814,448.5879,448.6426,16906
2025-06-30 11:28:00,448.6475,448.7269,448.5532,448.6971,17060
2025-06-30 11:29:00,448.7219,448.7219,448.5433,448.5433,18767
2025-06-30 11:30:00,448.5432,448.5432,448.2753,448.2852,25503
2025-06-30 11:31:00,448.2753,448.2753,447.9528,447.9925,23375
2025-06-30 11:32:00,447.9577,448.0471,447.9081,448.0222,15557
2025-06-30 11:33:00,448.0319,448.1016,447.9329,448.1016,19782
2025-06-30 11:34:00,448.0967,448.1828,448.0768,448.1116,15392
2025-06-30 11:35:00,448.1612,448.1761,447.9974,448.0173,24190
2025-06-30 11:36:00,448.0371,448.1413,447.8585,448.0272,30082
2025-06-30 11:37:00,448.0272,448.0272,447.8486,447.9776,14217
2025-06-30 11:38:00,447.9677,448.2257,447.9577,448.0967,29673
2025-06-30 11:39:00,448.057,448.2902,448.0074,448.2902,24635
2025-06-30 11:40:00,448.2703,448.5333,448.2703,448.4857,11390
2025-06-30 11:41:00,448.4639,448.583,448.444,448.5383,14905
2025-06-30 11:42:00,448.5037,448.6965,448.5037,448.6127,19736
2025-06-30 11:43:00,448.6203,448.6723,448.3448,448.3845,33115
2025-06-30 11:44:00,448.4192,448.444,448.1661,448.1959,30830
2025-06-30 11:45:00,448.1661,448.3944,448.1661,448.3845,14833
2025-06-30 11:46:00,448.3894,448.583,448.3646,448.5433,27357
2025-06-30 11:47:00,448.573,448.702,448.5631,448.5631,21744
2025-06-30 11:48:00,448.5879,448.6722,448.4837,448.6127,28185
2025-06-30 11:49:00,448.6326,448.702,448.5631,448.6524,10232
2025-06-30 11:50:00,448.6624,449.0295,448.5929,449.0097,21345
2025-06-30 11:51:00,449.0097,449.0742,448.7417,448.8956,32720
2025-06-30 11:52:00,448.9799,449.1189,448.9204,449.1189,18070
2025-06-30 11:53:00,449.104,449.367,449.0891,449.1883,25006
2025-06-30 11:54:00,449.1983,449.2876,449.1983,449.2479,21259
2025-06-30 11:55:00,449.238,449.238,449.0494,449.0891,20731
2025-06-30 11:56:00,449.0593,449.0593,448.7169,448.8112,22380
2025-06-30 11:57:00,448.8112,448.9898,448.7814,448.9601,26700
2025-06-30 11:58:00,448.9452,449.1784,448.9452,449.1635,24520
2025-06-30 11:59:00,449.1784,449.3963,449.1784,449.367,33266
2025-06-30 12:00:00,449.3918,449.3918,449.1884,449.2777,24973
2025-06-30 12:01:00,449.2727,449.3868,449.2479,449.3273,25229
2025-06-30 12:02:00,449.2777,449.4761,449.2479,449.4166,38928
2025-06-30 12:03:00,449.4067,449.614,449.3769,449.5655,32597
2025-06-30 12:04:00,449.5456,449.6945,449.4067,449.5555,39521
2025-06-30 12:05:00,449.5952,449.7639,449.5655,449.6796,32349
2025-06-30 12:06:00,449.6652,449.8433,449.6647,449.8234,32861
2025-06-30 12:07:00,449.8036,449.9922,449.8036,449.984,27908
2025-06-30 12:08:00,449.9922,450.0815,449.8929,450.0617,51872
2025-06-30 12:09:00,450.0716,450.4388,450.0518,450.3693,61755
2025-06-30 12:10:00,450.3892,450.409,450.1014,450.1014,39451
2025-06-30 12:11:00,450.0716,450.5082,449.9773,450.28,38225
2025-06-30 12:12:00,450.2971,450.4686,450.2971,450.4537,14845
2025-06-30 12:13:00,450.4537,450.667,450.4507,450.5082,35362
2025-06-30 12:14:00,450.538,450.7266,450.5069,450.7266,22256
2025-06-30 12:15:00,450.7133,450.7464,450.538,450.677,32887
2025-06-30 12:16:00,450.7067,450.8655,450.4388,450.4388,20854
2025-06-30 12:17:00,450.4487,450.6025,450.4289,450.4883,21977
2025-06-30 12:18:00,450.4388,450.4388,450.153,450.2204,23890
2025-06-30 12:19:00,450.1808,450.2304,450.0716,450.1014,20440
2025-06-30 12:20:00,450.1212,450.1609,449.9475,450.1014,20926
2025-06-30 12:21:00,450.1014,450.1906,449.9326,449.9917,19470
2025-06-30 12:22:00,450.012,450.2899,449.9723,450.1956,22926
2025-06-30 12:23:00,450.1559,450.1559,449.8136,449.893,16062
2025-06-30 12:24:00,449.9029,450.0319,449.8859,449.9624,21536
2025-06-30 12:25:00,449.9326,450.0119,449.7838,450.0119,13938
2025-06-30 12:26:00,449.9922,450.1311,449.8632,449.8912,10074
2025-06-30 12:27:00,449.8632,450.1411,449.7987,450.0815,17622
2025-06-30 12:28:00,450.0369,450.3693,450.0369,450.3098,15710
2025-06-30 12:29:00,450.3098,450.4586,450.2899,450.4586,15947
2025-06-30 12:30:00,450.4487,450.538,450.2899,450.5182,21766
2025-06-30 12:31:00,450.5182,450.6174,450.4338,450.543,17435
2025-06-30 12:32:00,450.5529,450.6968,450.5529,450.6373,14266
2025-06-30 12:33:00,450.5976,450.8258,450.5678,450.806,23175
2025-06-30 12:34:00,450.7663,450.7663,450.3792,450.5182,22184
2025-06-30 12:35:00,450.5281,450.806,450.5281,450.7266,32352
2025-06-30 12:36:00,450.7266,450.7613,450.6473,450.6473,13989
2025-06-30 12:37:00,450.7067,450.7464,450.5579,450.7216,11909
2025-06-30 12:38:00,450.6869,450.9052,450.6472,450.9052,16942
2025-06-30 12:39:00,450.9251,450.9548,450.7663,450.8556,12532
2025-06-30 12:40:00,450.8854,450.8854,450.6968,450.7216,13100
2025-06-30 12:41:00,450.6968,450.8754,450.6968,450.8705,17521
2025-06-30 12:42:00,450.9151,450.9846,450.7861,450.9747,15711
2025-06-30 12:43:00,450.9945,451.0342,450.9052,450.9648,15748
2025-06-30 12:44:00,450.9151,451.0144,450.806,450.8299,20103
2025-06-30 12:45:00,450.8308,450.9747,450.8155,450.935,19748
2025-06-30 12:46:00,450.9151,451.0739,450.8854,451.0094,18129
2025-06-30 12:47:00,451.0243,451.2327,450.9846,451.1037,25132
2025-06-30 12:48:00,451.0939,451.322,451.0025,451.2527,18452
2025-06-30 12:49:00,451.2526,451.2674,451.1632,451.1632,17332
2025-06-30 12:50:00,451.1831,451.2605,451.0144,451.1186,22558
2025-06-30 12:51:00,451.0938,451.1533,451.064,451.0888,15412
2025-06-30 12:52:00,451.0938,451.2327,451.0938,451.193,16523
2025-06-30 12:53:00,451.193,451.2823,451.1434,451.1831,24967
2025-06-30 12:54:00,451.1434,451.2029,450.935,451.0144,19815
2025-06-30 12:55:00,451.0541,451.2129,451.0392,451.0938,17560
2025-06-30 12:56:00,451.0938,451.2129,451.0938,451.1434,13227
2025-06-30 12:57:00,451.1037,451.1235,450.7663,450.7961,16506
2025-06-30 12:58:00,450.7911,451.0442,450.5777,450.677,27514
2025-06-30 12:59:00,450.6949,451.0442,450.6174,450.9757,22549
2025-06-30 13:00:00,450.9548,451.0442,450.816,450.8705,24935
2025-06-30 13:01:00,450.935,451.2129,450.935,451.1235,17486
2025-06-30 13:02:00,451.1533,451.2426,451.0721,451.1335,18772
2025-06-30 13:03:00,451.064,451.1285,450.8159,450.8159,10964
2025-06-30 13:04:00,450.8357,451.0739,450.7266,450.8357,26055
2025-06-30 13:05:00,450.806,450.9648,450.677,450.9648,19521
2025-06-30 13:06:00,450.9548,451.0144,450.8953,451.0144,11571
2025-06-30 13:07:00,451.0094,451.1533,450.8357,450.8357,29868
2025-06-30 13:08:00,450.8655,450.8754,450.7167,450.8308,19394
2025-06-30 13:09:00,450.7961,450.8655,450.6869,450.8655,9080
2025-06-30 13:10:00,450.8258,450.8953,450.6869,450.8357,14097
2025-06-30 13:11:00,450.8159,450.9548,450.7762,450.9052,10650
2025-06-30 13:12:00,450.8754,450.9102,450.806,450.806,6641
2025-06-30 13:13:00,450.8067,450.9548,450.8067,450.8909,13949
2025-06-30 13:14:00,450.935,450.935,450.6075,450.7564,13397
2025-06-30 13:15:00,450.7313,450.7365,450.4437,450.4586,15468
2025-06-30 13:16:00,450.4388,450.538,450.3098,450.3098,13804
2025-06-30 13:17:00,450.2601,450.2899,450.012,450.012,22577
2025-06-30 13:18:00,449.9624,450.1609,449.8731,450.1043,26330
2025-06-30 13:19:00,450.1014,450.1212,449.9326,450.0617,23361
2025-06-30 13:20:00,450.0815,450.1311,449.9723,450.0815,16080
2025-06-30 13:21:00,450.1113,450.1608,450.0517,450.0617,14404
2025-06-30 13:22:00,450.0716,450.0914,449.7639,449.7937,20054
2025-06-30 13:23:00,449.7739,449.8731,449.6448,449.6994,14241
2025-06-30 13:24:00,449.6647,449.7838,449.4862,449.7242,35640
2025-06-30 13:25:00,449.7639,449.9624,449.754,449.9128,12741
2025-06-30 13:26:00,449.9227,449.9525,449.6845,449.8384,18251
2025-06-30 13:27:00,449.8731,449.9624,449.8185,449.9128,14668
2025-06-30 13:28:00,449.9376,450.1212,449.9376,450.0617,14055
2025-06-30 13:29:00,450.022,450.0418,449.7441,449.759,14805
2025-06-30 13:30:00,449.7628,449.873,449.6846,449.7391,12046
2025-06-30 13:31:00,449.7301,449.7639,449.625,449.6895,17942
2025-06-30 13:32:00,449.6895,449.8036,449.6895,449.7689,26975
2025-06-30 13:33:00,449.7441,449.8929,449.7342,449.8433,24106
2025-06-30 13:34:00,449.8235,449.9525,449.7342,449.888,23618
2025-06-30 13:35:00,449.8433,449.9823,449.7838,449.8979,12227
2025-06-30 13:36:00,449.9326,450.1411,449.9326,450.0021,15587
2025-06-30 13:37:00,450.012,450.151,450.012,450.0666,13353
2025-06-30 13:38:00,450.0914,450.1609,450.0617,450.0815,18857
2025-06-30 13:39:00,450.0914,450.3296,450.0816,450.3197,36069
2025-06-30 13:40:00,450.3098,450.4586,450.2665,450.28,18782
2025-06-30 13:41:00,450.2701,450.4189,450.2701,450.409,9612
2025-06-30 13:42:00,450.3594,450.4884,450.3395,450.4289,15748
2025-06-30 13:43:00,450.409,450.4333,450.3182,450.3495,16203
2025-06-30 13:44:00,450.3892,450.4785,450.3892,450.404,12794
2025-06-30 13:45:00,450.3792,450.5579,450.3743,450.5082,10194
2025-06-30 13:46:00,450.4982,450.4982,450.2304,450.3147,11870
2025-06-30 13:47:00,450.3179,450.3495,450.1709,450.1908,16862
2025-06-30 13:48:00,450.2304,450.3792,450.1212,450.1212,14912
2025-06-30 13:49:00,450.0914,450.1014,450.0319,450.0716,8368
2025-06-30 13:50:00,450.0914,450.2601,450.0914,450.2204,17556
2025-06-30 13:51:00,450.1708,450.2998,450.1411,450.275,11079
2025-06-30 13:52:00,450.2899,450.409,450.2502,450.3892,13114
2025-06-30 13:53:00,450.409,450.4686,450.3792,450.4586,10268
2025-06-30 13:54:00,450.4388,450.4487,450.2701,450.3048,14764
2025-06-30 13:55:00,450.2502,450.2899,450.1907,450.2403,12250
2025-06-30 13:56:00,450.2204,450.3147,450.2006,450.3147,8441
2025-06-30 13:57:00,450.2949,450.3098,450.1014,450.1808,13309
2025-06-30 13:58:00,450.1708,450.2403,450.0418,450.1768,13702
2025-06-30 13:59:00,450.2026,450.3495,450.2026,450.285,13338
2025-06-30 14:00:00,450.28,450.3197,450.012,450.0369,18125
2025-06-30 14:01:00,450.012,450.0617,449.9525,449.9525,20407
2025-06-30 14:02:00,449.9128,449.9624,449.8433,449.8533,18858
2025-06-30 14:03:00,449.8433,449.9326,449.7342,449.9127,13290
2025-06-30 14:04:00,449.8731,450.0417,449.8235,450.0021,12382
2025-06-30 14:05:00,450.0468,450.2502,449.9723,449.9823,41523
2025-06-30 14:06:00,450.012,450.1708,450.012,450.1708,12461
2025-06-30 14:07:00,450.2155,450.3197,450.2105,450.2403,16672
2025-06-30 14:08:00,450.2403,450.3991,450.2403,450.2502,25215
2025-06-30 14:09:00,450.2204,450.2601,450.1907,450.2552,15915
2025-06-30 14:10:00,450.2304,450.2949,450.1907,450.28,9955
2025-06-30 14:11:00,450.3098,450.5479,450.3098,450.5479,17865
2025-06-30 14:12:00,450.5082,450.7564,450.4586,450.5728,35645
2025-06-30 14:13:00,450.538,450.6174,450.4091,450.4388,11958
2025-06-30 14:14:00,450.3892,450.6025,450.3693,450.6025,33928
2025-06-30 14:15:00,450.5926,450.8457,450.5678,450.7762,50026
2025-06-30 14:16:00,450.7762,450.7961,450.6174,450.6571,12514
2025-06-30 14:17:00,450.6869,450.8836,450.6869,450.8655,19273
2025-06-30 14:18:00,450.8655,450.9251,450.7593,450.825,31782
2025-06-30 14:19:00,450.804,450.8556,450.7762,450.8556,15178
2025-06-30 14:20:00,450.8457,450.8457,450.677,450.7,9356
2025-06-30 14:21:00,450.7018,450.7318,450.6273,450.6781,11674
2025-06-30 14:22:00,450.677,450.7067,450.5678,450.6571,11422
2025-06-30 14:23:00,450.6273,450.6273,450.538,450.543,17220
2025-06-30 14:24:00,450.5511,450.5875,450.4388,450.4686,10780
2025-06-30 14:25:00,450.4586,450.4586,450.2214,450.2403,13754
2025-06-30 14:26:00,450.2403,450.2403,449.9128,449.9128,27348
2025-06-30 14:27:00,449.8533,449.9227,449.7391,449.883,17607
2025-06-30 14:28:00,449.8334,449.8334,449.5555,449.5704,12463
2025-06-30 14:29:00,449.5456,449.5753,449.4364,449.4364,21967
2025-06-30 14:30:00,449.4563,449.4662,449.1784,449.228,24933
2025-06-30 14:31:00,449.2181,449.4264,449.1288,449.3372,26905
2025-06-30 14:32:00,449.367,449.4642,449.2975,449.4216,14826
2025-06-30 14:33:00,449.4216,449.5803,449.4216,449.5456,24962
2025-06-30 14:34:00,449.5396,449.6746,449.5396,449.625,17247
2025-06-30 14:35:00,449.6051,449.7044,449.6051,449.6349,13499
2025-06-30 14:36:00,449.625,449.8731,449.625,449.8632,18159
2025-06-30 14:37:00,449.883,449.9823,449.8334,449.9029,15149
2025-06-30 14:38:00,449.9227,449.9723,449.8036,449.8929,27736
2025-06-30 14:39:00,449.883,450.0517,449.8334,450.0517,21280
2025-06-30 14:40:00,450.0666,450.1907,450.0468,450.1907,18338
2025-06-30 14:41:00,450.1808,450.1907,450.0021,450.022,23204
2025-06-30 14:42:00,450.0517,450.0617,449.9723,450.0221,25130
2025-06-30 14:43:00,450.0369,450.1609,449.9922,450.1609,22521
2025-06-30 14:44:00,450.1659,450.1708,450.0319,450.1708,10110
2025-06-30 14:45:00,450.1708,450.2105,450.0914,450.1113,15598
2025-06-30 14:46:00,450.0716,450.1063,449.8334,450.0567,15600
2025-06-30 14:47:00,450.0517,450.0517,449.9128,450.012,11946
2025-06-30 14:48:00,450.0517,450.1609,450.0517,450.1212,11470
2025-06-30 14:49:00,450.0716,450.0716,449.9823,450.012,7990
2025-06-30 14:50:00,450.0319,450.0617,449.888,449.888,14611
2025-06-30 14:51:00,449.9128,450.1113,449.9128,450.0617,11094
2025-06-30 14:52:00,450.022,450.1411,449.8681,449.9326,12012
2025-06-30 14:53:00,449.9227,449.9922,449.8632,449.9326,7571
2025-06-30 14:54:00,449.9326,450.0517,449.9227,450.0418,15812
2025-06-30 14:55:00,450.0417,450.0815,449.9475,450.0716,14579
2025-06-30 14:56:00,450.0716,450.1956,450.0319,450.1956,17437
2025-06-30 14:57:00,450.1907,450.2304,450.151,450.1708,19195
2025-06-30 14:58:00,450.1708,450.3594,450.161,450.3271,12866
2025-06-30 14:59:00,450.3247,450.4189,450.2899,450.3892,17081
2025-06-30 15:00:00,450.3792,450.4338,450.2353,450.2353,22288
2025-06-30 15:01:00,450.2105,450.3594,450.2006,450.2204,14404
2025-06-30 15:02:00,450.3395,450.3594,450.2006,450.2385,10979
2025-06-30 15:03:00,450.2403,450.5082,450.2403,450.3295,17764
2025-06-30 15:04:00,450.2826,450.4586,450.28,450.4586,6943
2025-06-30 15:05:00,450.4586,450.5678,450.3991,450.538,22848
2025-06-30 15:06:00,450.538,450.5579,450.4586,450.5479,13823
2025-06-30 15:07:00,450.5579,450.6472,450.4884,450.5976,11610
2025-06-30 15:08:00,450.6472,450.7564,450.5777,450.7564,21466
2025-06-30 15:09:00,450.7663,450.7663,450.6373,450.7067,17099
2025-06-30 15:10:00,450.6968,450.8754,450.6571,450.8109,17138
2025-06-30 15:11:00,450.8357,450.8556,450.806,450.8159,13047
2025-06-30 15:12:00,450.8209,450.8357,450.7464,450.7961,15137
2025-06-30 15:13:00,450.8311,450.8953,450.806,450.8753,20430
2025-06-30 15:14:00,450.8506,450.8556,450.7266,450.7365,15829
2025-06-30 15:15:00,450.7018,450.7564,450.6771,450.7365,13047
2025-06-30 15:16:00,450.7365,450.7564,450.4785,450.5678,25754
2025-06-30 15:17:00,450.5728,450.6472,450.538,450.5876,19286
2025-06-30 15:18:00,450.6074,450.6373,450.5579,450.5827,19221
2025-06-30 15:19:00,450.5479,450.7067,450.5182,450.667,13772
2025-06-30 15:20:00,450.6621,450.6621,450.4983,450.4983,20662
2025-06-30 15:21:00,450.4785,450.4785,450.409,450.4289,16029
2025-06-30 15:22:00,450.4388,450.5281,450.4289,450.4834,24252
2025-06-30 15:23:00,450.4735,450.6571,450.4487,450.6224,23502
2025-06-30 15:24:00,450.6224,450.806,450.6174,450.7266,23468
2025-06-30 15:25:00,450.7167,450.7167,450.4785,450.4834,23577
2025-06-30 15:26:00,450.4983,450.5281,450.0517,450.0517,31670
2025-06-30 15:27:00,450.0319,450.2997,449.9426,450.196,25916
2025-06-30 15:28:00,450.2304,450.4735,450.2304,450.4735,20875
2025-06-30 15:29:00,450.4785,450.6571,450.4388,450.5976,19399
2025-06-30 15:30:00,450.6025,450.7266,450.5777,450.677,18175
2025-06-30 15:31:00,450.667,450.7438,450.6273,450.7018,27125
2025-06-30 15:32:00,450.7167,450.8357,450.677,450.7216,33101
2025-06-30 15:33:00,450.7365,451.193,450.7167,451.193,47982
2025-06-30 15:34:00,451.193,451.4808,451.193,451.4808,74161
2025-06-30 15:35:00,451.5007,451.5156,451.2724,451.2724,45018
2025-06-30 15:36:00,451.2823,451.2873,450.8754,450.9151,34299
2025-06-30 15:37:00,450.9251,451.2426,450.9251,451.2426,36495
2025-06-30 15:38:00,451.2129,451.3121,451.0656,451.1235,48176
2025-06-30 15:39:00,451.1434,451.2129,451.0739,451.1781,31747
2025-06-30 15:40:00,451.2029,451.3419,451.1632,451.322,46632
2025-06-30 15:41:00,451.322,451.6793,451.3121,451.5602,148351
2025-06-30 15:42:00,451.5801,451.719,451.4659,451.4907,45033
2025-06-30 15:43:00,451.4907,451.8381,451.4808,451.8083,63760
2025-06-30 15:44:00,451.7984,452.0266,451.7984,451.9671,65453
2025-06-30 15:45:00,451.9671,452.0266,451.8679,451.8976,88781
2025-06-30 15:46:00,451.8778,451.987,451.8182,451.9721,67751
2025-06-30 15:47:00,451.9671,452.0068,451.8381,451.8976,61759
2025-06-30 15:48:00,451.9076,452.3045,451.8976,452.2896,50692
2025-06-30 15:49:00,452.2896,452.4235,451.987,452.0763,78527
2025-06-30 15:50:00,452.116,452.8404,452.116,452.6205,164943
2025-06-30 15:51:00,452.6419,452.9595,452.5427,452.8404,100159
2025-06-30 15:52:00,452.8901,453.2473,452.8504,453.2275,110343
2025-06-30 15:53:00,453.2473,453.2771,452.9,452.9496,94465
2025-06-30 15:54:00,452.9496,453.3664,452.9198,453.292,121045
2025-06-30 15:55:00,453.2672,453.6443,453.1878,453.4309,229256
2025-06-30 15:56:00,453.4384,453.9023,453.4384,453.7138,159435
2025-06-30 15:57:00,453.7038,453.8428,453.4458,453.5847,204907
2025-06-30 15:58:00,453.5748,453.6939,453.2275,453.3863,219411
2025-06-30 15:59:00,453.3763,453.6145,453.0191,453.1779,533434
2025-07-01 09:30:00,449.7639,450.7464,449.6776,450.6472,451655
2025-07-01 09:31:00,450.6075,451.8976,450.4884,450.9442,93999
